# TStellate_CS Optimisation
# Monday 5 November  21:23:13 EST 2012
 
#param.w.x[lsr][ts] = 0.0035	[1e-07,0.3]
#param.w.x[hsr][ts] = 0.0032	[1e-07,0.3]
#param.w.x[ds][ts] = 1.2801e-05	[1e-07,0.3]
#param.w.x[tv][ts] = 1.1606e-05	[1e-07,0.3]
#param.w.x[glg][ts] = 3.3936e-05	[1e-07,0.3]
#param.ts_gleak = 0.000473539	[5e-05,0.005]
#param.ts_erev = -67	[0.03,0.08]
# final error=7.950485
# Time	Error Vec	 Reference Vec (mV)
99.30	-44.947368	-62.594305
99.40	-44.947368	-62.577579
99.50	-44.947368	-62.553047
99.60	-44.947368	-62.531179
99.70	-44.947368	-62.517020
99.80	-44.947368	-62.514667
99.90	-44.947368	-62.521413
100.00	-44.947368	-62.533211
100.10	-44.947368	-62.549675
100.20	-44.947368	-62.566028
100.30	-44.947368	-62.580016
100.40	-44.947368	-62.588513
100.50	-44.947368	-62.587592
100.60	-44.947368	-62.582035
100.70	-44.947368	-62.570497
100.80	-44.947368	-62.552875
100.90	-44.947368	-62.533640
101.00	-44.947368	-62.503045
101.10	-44.947368	-62.457617
101.20	-44.947368	-62.404786
101.30	-44.947368	-62.355394
101.40	-44.947368	-62.310950
101.50	-44.947368	-62.267934
101.60	-44.947368	-62.228428
101.70	-44.947368	-62.194839
101.80	-44.947368	-62.170180
101.90	-44.947368	-62.151986
102.00	-44.947368	-62.138380
102.10	-44.947368	-62.129257
102.20	-44.947368	-62.128223
102.30	-44.947368	-62.139000
102.40	-44.947368	-62.162797
102.50	-44.947368	-62.197220
102.60	-44.947368	-62.236044
102.70	-44.947368	-62.271842
102.80	-44.947368	-62.301079
102.90	-44.947368	-62.324550
103.00	-44.947368	-62.341513
103.10	-44.947368	-62.349619
103.20	-44.947368	-62.348093
103.30	-44.947368	-62.338785
103.40	-44.947368	-62.324364
103.50	-44.947368	-62.308790
103.60	-44.947368	-62.296147
103.70	-44.947368	-62.284241
103.80	-44.947368	-62.263784
103.90	-44.947368	-62.237044
104.00	-44.947368	-62.211812
104.10	-44.947368	-62.191511
104.20	-44.947368	-62.173741
104.30	-44.947368	-62.157287
104.40	-44.947368	-62.145326
104.50	-44.947368	-62.134845
104.60	-44.947368	-62.128539
104.70	-44.947368	-62.127653
104.80	-44.947368	-62.130955
104.90	-44.947368	-62.137374
105.00	-44.947368	-62.133172
105.10	-44.947368	-62.115823
105.20	-44.947368	-62.092450
105.30	-44.947368	-62.062638
105.40	-44.947368	-62.026261
105.50	-44.947368	-61.982266
105.60	-44.947368	-61.926655
105.70	-44.947368	-61.855612
105.80	-44.947368	-61.752694
105.90	-44.947368	-61.580491
106.00	-44.947368	-61.305671
106.10	-44.947368	-61.268806
106.20	-44.947368	-61.315078
106.30	-44.947368	-61.524994
106.40	-44.947368	-61.669529
106.50	-44.947368	-61.760052
106.60	-44.947368	-61.806424
106.70	-44.947368	-61.816303
106.80	-44.947368	-61.800387
106.90	-44.947368	-61.778137
107.00	-44.947368	-61.755713
107.10	-44.947368	-61.728166
107.20	-44.947368	-61.695238
107.30	-44.947368	-61.663207
107.40	-44.947368	-61.631353
107.50	-44.947368	-61.603381
107.60	-44.947368	-61.585344
107.70	-44.947368	-61.569191
107.80	-44.947368	-61.544296
107.90	-44.947368	-61.509915
108.00	-44.947368	-61.476581
108.10	-44.947368	-61.451449
108.20	-44.947368	-61.433677
108.30	-44.947368	-61.422943
108.40	-44.947368	-61.418048
108.50	-44.947368	-61.413276
108.60	-44.947368	-61.398232
108.70	-44.947368	-61.374439
108.80	-44.947368	-61.345947
108.90	-44.947368	-61.311686
109.00	-44.947368	-61.270652
109.10	-44.947368	-61.221840
109.20	-44.947368	-61.169424
109.30	-44.947368	-61.120042
109.40	-44.947368	-61.079092
109.50	-44.947368	-61.041689
109.60	-44.947368	-61.001962
109.70	-44.947368	-60.962662
109.80	-44.947368	-60.924468
109.90	-44.947368	-60.890843
110.00	-44.947368	-60.861878
110.10	-44.947368	-60.836376
110.20	-44.947368	-60.814381
110.30	-44.947368	-60.785612
110.40	-44.947368	-60.737857
110.50	-44.947368	-60.661096
110.60	-44.947368	-60.516098
110.70	-44.947368	-60.179158
110.80	-44.947368	-60.166476
110.90	-44.947368	-60.152293
111.00	-44.947368	-60.467935
111.10	-44.947368	-60.693249
111.20	-44.947368	-60.815007
111.30	-44.947368	-60.817774
111.40	-44.947368	-60.672158
111.50	-44.947368	-60.417328
111.60	-44.947368	-60.420183
111.70	-44.947368	-60.606656
111.80	-44.947368	-60.889460
111.90	-44.947368	-61.127210
112.00	-44.947368	-61.245187
112.10	-44.947368	-61.293543
112.20	-44.947368	-61.307511
112.30	-44.947368	-61.301878
112.40	-44.947368	-61.286639
112.50	-44.947368	-61.260323
112.60	-44.947368	-61.225458
112.70	-44.947368	-61.186825
112.80	-44.947368	-61.144948
112.90	-44.947368	-61.094687
113.00	-44.947368	-61.010862
113.10	-44.947368	-60.782727
113.20	-44.947368	-60.547243
113.30	-44.947368	-60.540962
113.40	-44.947368	-60.735084
113.50	-44.947368	-60.984158
113.60	-44.947368	-61.176660
113.70	-44.947368	-61.178291
113.80	-44.947368	-60.980266
113.90	-44.947368	-60.550714
114.00	-44.947368	-60.256681
114.10	-44.947368	-60.385510
114.20	-44.947368	-60.782448
114.30	-44.947368	-61.216878
114.40	-44.947368	-61.561361
114.50	-44.947368	-61.745193
114.60	-44.947368	-61.816154
114.70	-44.947368	-61.832971
114.80	-44.947368	-61.821411
114.90	-44.947368	-61.794262
115.00	-44.947368	-61.751517
115.10	-44.947368	-61.696373
115.20	-44.947368	-61.633466
115.30	-44.947368	-61.567628
115.40	-44.947368	-61.508007
115.50	-44.947368	-61.461279
115.60	-44.947368	-61.429936
115.70	-44.947368	-61.404517
115.80	-44.947368	-61.377228
115.90	-44.947368	-61.347763
116.00	-44.947368	-61.312787
116.10	-44.947368	-61.271118
116.20	-44.947368	-61.228522
116.30	-44.947368	-61.192832
116.40	-44.947368	-61.159949
116.50	-44.947368	-61.126379
116.60	-44.947368	-61.090514
116.70	-44.947368	-61.057857
116.80	-44.947368	-61.033754
116.90	-44.947368	-61.014470
117.00	-44.947368	-60.997580
117.10	-44.947368	-60.980944
117.20	-44.947368	-60.962529
117.30	-44.947368	-60.946014
117.40	-44.947368	-60.930829
117.50	-44.947368	-60.900291
117.60	-44.947368	-60.820725
117.70	-44.947368	-60.571058
117.80	-44.947368	-60.489457
117.90	-44.947368	-60.508561
118.00	-44.947368	-60.815373
118.10	-44.947368	-61.087341
118.20	-44.947368	-61.250078
118.30	-44.947368	-61.305513
118.40	-44.947368	-61.306098
118.50	-44.947368	-61.276556
118.60	-44.947368	-61.217944
118.70	-44.947368	-61.103792
118.80	-44.947368	-60.809307
118.90	-44.947368	-60.660077
119.00	-44.947368	-60.618814
119.10	-44.947368	-60.833657
119.20	-44.947368	-61.044534
119.30	-44.947368	-61.174222
119.40	-44.947368	-61.201574
119.50	-44.947368	-61.186391
119.60	-44.947368	-61.154524
119.70	-44.947368	-61.110985
119.80	-44.947368	-61.067903
119.90	-44.947368	-61.030433
120.00	-44.947368	-60.993374
120.10	-44.947368	-60.953201
120.20	-44.947368	-60.913594
120.30	-44.947368	-60.878030
120.40	-44.947368	-60.844916
120.50	-44.947368	-60.811889
120.60	-44.947368	-60.771415
120.70	-44.947368	-60.680636
120.80	-44.947368	-60.405052
120.90	-44.947368	-60.311718
121.00	-44.947368	-60.317625
121.10	-44.947368	-60.610136
121.20	-44.947368	-60.894490
121.30	-44.947368	-61.089122
121.40	-44.947368	-61.189331
121.50	-44.947368	-61.251052
121.60	-44.947368	-61.298005
121.70	-44.947368	-61.333634
121.80	-44.947368	-61.353322
121.90	-44.947368	-61.357492
122.00	-44.947368	-61.350811
122.10	-44.947368	-61.338787
122.20	-44.947368	-61.326643
122.30	-44.947368	-61.316861
122.40	-44.947368	-61.306926
122.50	-44.947368	-61.291283
122.60	-44.947368	-61.265650
122.70	-44.947368	-61.234796
122.80	-44.947368	-61.201858
122.90	-44.947368	-61.163878
123.00	-44.947368	-61.123774
123.10	-44.947368	-61.085119
123.20	-44.947368	-61.047529
123.30	-44.947368	-61.007259
123.40	-44.947368	-60.963048
123.50	-44.947368	-60.916759
123.60	-44.947368	-60.854786
123.70	-44.947368	-60.753005
123.80	-44.947368	-60.538370
123.90	-44.947368	-60.289322
124.00	-44.947368	-60.241803
124.10	-44.947368	-60.364233
124.20	-44.947368	-60.593228
124.30	-44.947368	-60.735524
124.40	-44.947368	-60.771287
124.50	-44.947368	-60.727851
124.60	-44.947368	-60.615596
124.70	-44.947368	-60.366520
124.80	-44.947368	-60.100862
124.90	-44.947368	-59.995675
125.00	-44.947368	-60.003435
125.10	-44.947368	-59.874563
125.20	-44.947368	-59.840094
125.30	-44.947368	-60.123162
125.40	-44.947368	-60.620811
125.50	-44.947368	-61.130309
125.60	-44.947368	-61.452436
125.70	-44.947368	-61.611234
125.80	-44.947368	-61.678353
125.90	-44.947368	-61.704249
126.00	-44.947368	-61.714427
126.10	-44.947368	-61.717573
126.20	-44.947368	-61.715812
126.30	-44.947368	-61.710461
126.40	-44.947368	-61.700514
126.50	-44.947368	-61.684117
126.60	-44.947368	-61.664625
126.70	-44.947368	-61.646024
126.80	-44.947368	-61.630777
126.90	-44.947368	-61.616332
127.00	-44.947368	-61.601327
127.10	-44.947368	-61.588797
127.20	-44.947368	-61.575787
127.30	-44.947368	-61.560611
127.40	-44.947368	-61.539240
127.50	-44.947368	-61.510116
127.60	-44.947368	-61.480159
127.70	-44.947368	-61.446892
127.80	-44.947368	-61.400769
127.90	-44.947368	-61.341670
128.00	-44.947368	-61.275241
128.10	-44.947368	-61.207842
128.20	-44.947368	-61.143283
128.30	-44.947368	-61.087134
128.40	-44.947368	-61.041965
128.50	-44.947368	-61.006740
128.60	-44.947368	-60.984240
128.70	-44.947368	-60.976538
128.80	-44.947368	-60.979688
128.90	-44.947368	-60.988830
129.00	-44.947368	-61.004406
129.10	-44.947368	-61.024016
129.20	-44.947368	-61.041624
129.30	-44.947368	-61.054701
129.40	-44.947368	-61.062412
129.50	-44.947368	-61.064257
129.60	-44.947368	-61.066524
129.70	-44.947368	-61.071819
129.80	-44.947368	-61.079154
129.90	-44.947368	-61.086196
130.00	-44.947368	-61.085967
130.10	-44.947368	-61.080739
130.20	-44.947368	-61.073987
130.30	-44.947368	-61.067450
130.40	-44.947368	-61.062826
130.50	-44.947368	-61.056223
130.60	-44.947368	-61.044333
130.70	-44.947368	-61.020004
130.80	-44.947368	-60.968731
130.90	-44.947368	-60.864496
131.00	-44.947368	-60.615814
131.10	-44.947368	-60.504548
131.20	-44.947368	-60.510767
131.30	-44.947368	-60.804144
131.40	-44.947368	-61.076070
131.50	-44.947368	-61.259223
131.60	-44.947368	-61.360912
131.70	-44.947368	-61.424442
131.80	-44.947368	-61.467786
131.90	-44.947368	-61.489202
132.00	-44.947368	-61.487278
#Other values 
#  spl = 40
#  tonefreq = 3900
# bandwidth
#	0.0000	0.0000	0.0000	0.0000
#	3.0000	0.0000	6.0000	0.0000
#	9.0000	13.9873	0.0000	5.0000
#	3.0000	0.0000	2.0000	0.0000
#	0.0000	0.0000	20.0000	0.0000
#	0.0000	0.0000	21.0000	5.0000
# num. connections
#	0	0	0	0
#	5	0	6	0
#	6	17	0	0
#	3	0	8	0
#	20	10	157	0
#	15	15	56	25
# weights
#	0	0	0	0
#	1.1606e-05	0	0.0005	0
#	1.2801e-05	0.0017	0	0
#	3.3936e-05	0	0.00483773	0
#	0.0032	0.000982828	0.000167221	0.0487
#	0.0035	0.00476495	0.0101869	0.5166
# delay
#	0.4000	0.0000	0.4000	0.0000
#	0.4000	0.0000	1.0000	0.0000
#	0.4000	1.0000	0.0000	0.0000
#	0.0000	0.0000	0.4000	0.0000
#	0.0000	0.5000	0.0000	2.5000
#	0.0000	0.5000	0.0000	1.0000
# offset  2.1
# golgi_spatial_filter_variance_LSR	 2.4837
# golgi_syn_filter_scale_factor 1
# golgi_spon 3.7271
# gaba_decay			 5.43235
# gaba_rise			 0.261939
# dstellate_gkltbar	 0.0163897
# dstellate_gleak_rm  0.00274146
# dstellate_gnabar_rm  0.408307
# tv_gleak  0.0004987
# tv_erev  -65.894
# ts_gkabar  0.02039
# ts_ghbar  6.20392e-05
# ts_gleak  0.000473539
# ts_erev  -67
#
#IV Measures  Reference Test
#RMP	-45.1053	-65.1086
#IVshift	21.2	22.2
#IVOnset	0.997702	1.21209
#IVAdaptation	5.91094	-0.244844
#IVOffset	0.58717	-7.35047
#CV0-10	0.1543	0.165702
#CV10-20	0.1684	0.198302
#CV20-30	0.1793	0.151966
#CV30-40	0.1871	0.212437
