#label:
#1101
-20	-65
-19.9	-64.9767
-19.8	-64.9546
-19.7	-64.9336
-19.6	-64.9019
-19.5	-64.8748
-19.4	-64.8512
-19.3	-64.8188
-19.2	-64.7921
-19.1	-64.7465
-19	-64.6997
-18.9	-64.6064
-18.8	-64.5388
-18.7	-64.4903
-18.6	-64.4212
-18.5	-64.3733
-18.4	-64.3411
-18.3	-64.2856
-18.2	-64.2375
-18.1	-64.2069
-18	-64.1776
-17.9	-64.1382
-17.8	-64.115
-17.7	-64.1038
-17.6	-64.078
-17.5	-64.0538
-17.4	-64.0079
-17.3	-63.9704
-17.2	-63.951
-17.1	-63.922
-17	-63.8627
-16.9	-63.7943
-16.8	-63.6984
-16.7	-63.5718
-16.6	-63.4932
-16.5	-63.4496
-16.4	-63.4205
-16.3	-63.4019
-16.2	-63.391
-16.1	-63.3743
-16	-63.3195
-15.9	-63.2737
-15.8	-63.2229
-15.7	-63.2032
-15.6	-63.1834
-15.5	-63.1516
-15.4	-63.1243
-15.3	-63.1224
-15.2	-63.0935
-15.1	-63.068
-15	-63.0569
-14.9	-63.033
-14.8	-63.0122
-14.7	-62.9824
-14.6	-62.948
-14.5	-62.9087
-14.4	-62.8572
-14.3	-62.8304
-14.2	-62.8323
-14.1	-62.8548
-14	-62.8696
-13.9	-62.8896
-13.8	-62.891
-13.7	-62.9132
-13.6	-62.9388
-13.5	-62.9777
-13.4	-62.9576
-13.3	-62.9525
-13.2	-62.9579
-13.1	-62.9482
-13	-62.9274
-12.9	-62.9334
-12.8	-62.9242
-12.7	-62.8824
-12.6	-62.8738
-12.5	-62.8887
-12.4	-62.8976
-12.3	-62.9248
-12.2	-62.9648
-12.1	-62.9907
-12	-63.0061
-11.9	-63.0254
-11.8	-63.0476
-11.7	-63.083
-11.6	-63.1274
-11.5	-63.1778
-11.4	-63.2319
-11.3	-63.2649
-11.2	-63.2939
-11.1	-63.3195
-11	-63.3541
-10.9	-63.3945
-10.8	-63.4043
-10.7	-63.4263
-10.6	-63.4225
-10.5	-63.4345
-10.4	-63.4576
-10.3	-63.4655
-10.2	-63.4853
-10.1	-63.4902
-10	-63.4732
-9.9	-63.4633
-9.8	-63.4703
-9.7	-63.4776
-9.6	-63.4966
-9.5	-63.5239
-9.4	-63.5566
-9.3	-63.5815
-9.2	-63.6005
-9.1	-63.6035
-9	-63.6067
-8.9	-63.6212
-8.8	-63.6437
-8.7	-63.6715
-8.6	-63.6684
-8.5	-63.62
-8.4	-63.5519
-8.3	-63.5046
-8.2	-63.4492
-8.1	-63.4233
-8	-63.3729
-7.9	-63.3518
-7.8	-63.3287
-7.7	-63.3161
-7.6	-63.3226
-7.5	-63.3313
-7.4	-63.2495
-7.3	-63.208
-7.2	-63.15
-7.1	-63.0464
-7	-62.9909
-6.9	-62.9703
-6.8	-62.9748
-6.7	-62.9861
-6.6	-63.002
-6.5	-63.0106
-6.4	-63.036
-6.3	-63.0274
-6.2	-63.0406
-6.1	-62.9774
-6	-62.9411
-5.9	-62.9355
-5.8	-62.9296
-5.7	-62.8663
-5.6	-62.7852
-5.5	-62.694
-5.4	-62.6065
-5.3	-62.5555
-5.2	-62.5429
-5.1	-62.5246
-5	-62.5357
-4.9	-62.5451
-4.8	-62.5652
-4.7	-62.6039
-4.6	-62.656
-4.5	-62.66
-4.4	-62.6311
-4.3	-62.5674
-4.2	-62.5015
-4.1	-62.4683
-4	-62.4367
-3.9	-62.4179
-3.8	-62.398
-3.7	-62.3992
-3.6	-62.3701
-3.5	-62.3649
-3.4	-62.3769
-3.3	-62.4126
-3.2	-62.4651
-3.1	-62.5062
-3	-62.5618
-2.9	-62.6273
-2.8	-62.6991
-2.7	-62.7526
-2.6	-62.8028
-2.5	-62.8039
-2.4	-62.7934
-2.3	-62.7743
-2.2	-62.7719
-2.1	-62.7929
-2	-62.7847
-1.9	-62.7786
-1.8	-62.7969
-1.7	-62.8214
-1.6	-62.861
-1.5	-62.9111
-1.4	-62.946
-1.3	-62.923
-1.2	-62.9159
-1.1	-62.9316
-1	-62.9521
-0.9	-62.9757
-0.8	-63.0014
-0.7	-63.0164
-0.6	-63.047
-0.5	-63.0882
-0.4	-63.091
-0.3	-63.1005
-0.2	-63.0573
-0.1	-63.0342
0	-63.0139
0.1	-62.985
0.2	-62.9617
0.3	-62.8972
0.4	-62.8602
0.5	-62.8102
0.6	-62.7729
0.7	-62.7568
0.8	-62.7564
0.9	-62.7109
1	-62.6682
1.1	-62.6265
1.2	-62.62
1.3	-62.6039
1.4	-62.6056
1.5	-62.5961
1.6	-62.5907
1.7	-62.5767
1.8	-62.5799
1.9	-62.5609
2	-62.5159
2.1	-62.4533
2.2	-62.4118
2.3	-62.3974
2.4	-62.3574
2.5	-62.3228
2.6	-62.3026
2.7	-62.2708
2.8	-62.2763
2.9	-62.2528
3	-62.1968
3.1	-61.737
3.2	-59.2529
3.3	-55.8568
3.4	-52.9723
3.5	-50.4318
3.6	-47.5739
3.7	-42.665
3.8	-29.4235
3.9	-20.8968
4	-20.2942
4.1	-24.7712
4.2	-37.2775
4.3	-50.0222
4.4	-59.072
4.5	-63.3298
4.6	-65.2344
4.7	-65.9837
4.8	-66.2041
4.9	-66.2005
5	-66.0503
5.1	-65.7273
5.2	-65.4119
5.3	-65.0815
5.4	-64.8357
5.5	-64.5124
5.6	-64.1181
5.7	-63.8281
5.8	-63.5206
5.9	-63.2063
6	-62.8461
6.1	-62.4304
6.2	-61.9945
6.3	-61.578
6.4	-61.2221
6.5	-60.9459
6.6	-60.6215
