# TStellate2_CT1 Optimisation
# 20130812+17:28:12
 
#param.w.x[lsr][ts] = 0.001216	[1e-07,0.3]
#param.w.x[hsr][ts] = 0.000983397	[1e-07,0.3]
#param.w.x[ds][ts] = 0.000561479	[1e-07,0.3]
#param.w.x[tv][ts] = 2.00741e-05	[1e-07,0.3]
#param.w.x[glg][ts] = 0.000248028	[1e-07,0.3]
# final error=38.374233
# Threshold level 10 
# Threshold rate 475 
# TS exemplar RMP -60.9
# TS exemplar CF 9100
# Time	 IV @spl=20 (mV)	 IV @spl=30 (mV)	 IV @spl=40 (mV)
68.20	-63.838724	-64.089066	-64.373764
68.30	-63.825846	-64.073168	-64.355440
68.40	-63.813133	-64.057473	-64.337322
68.50	-63.800584	-64.041980	-64.319409
68.60	-63.788196	-64.026687	-64.301700
68.70	-63.775968	-64.011590	-64.284193
68.80	-63.763898	-63.996689	-64.266889
68.90	-63.751985	-63.981980	-64.249785
69.00	-63.740227	-63.967462	-64.232880
69.10	-63.728621	-63.953132	-64.216173
69.20	-63.717166	-63.938988	-64.199664
69.30	-63.705860	-63.925027	-64.183350
69.40	-63.694701	-63.911247	-64.167230
69.50	-63.683687	-63.897644	-64.151301
69.60	-63.672817	-63.884218	-64.135564
69.70	-63.662088	-63.870965	-64.120015
69.80	-63.651499	-63.857883	-64.104654
69.90	-63.641046	-63.844972	-64.089477
70.00	-63.630728	-63.832227	-64.074483
70.10	-63.620542	-63.819649	-64.059670
70.20	-63.610486	-63.807233	-64.045036
70.30	-63.600560	-63.794979	-64.030577
70.40	-63.590761	-63.782883	-64.016293
70.50	-63.581086	-63.770944	-64.002181
70.60	-63.571535	-63.759159	-63.988238
70.70	-63.562105	-63.747527	-63.974461
70.80	-63.552795	-63.736046	-63.960850
70.90	-63.543602	-63.724712	-63.947402
71.00	-63.534524	-63.713525	-63.934114
71.10	-63.525560	-63.702483	-63.920986
71.20	-63.516709	-63.691582	-63.908015
71.30	-63.507969	-63.680821	-63.895199
71.40	-63.499338	-63.670198	-63.882537
71.50	-63.490814	-63.659710	-63.870027
71.60	-63.482395	-63.649355	-63.857665
71.70	-63.474080	-63.639132	-63.845452
71.80	-63.465866	-63.629038	-63.833384
71.90	-63.457753	-63.619070	-63.821459
72.00	-63.449738	-63.609226	-63.809676
72.10	-63.441820	-63.599505	-63.798032
72.20	-63.433998	-63.589904	-63.786526
72.30	-63.426270	-63.580423	-63.775156
72.40	-63.418635	-63.571059	-63.763920
72.50	-63.411091	-63.561811	-63.752816
72.60	-63.403636	-63.552677	-63.741844
72.70	-63.396271	-63.543655	-63.731000
72.80	-63.388993	-63.534744	-63.720284
72.90	-63.381802	-63.525943	-63.709693
73.00	-63.374695	-63.517248	-63.699226
73.10	-63.367673	-63.508659	-63.688881
73.20	-63.360733	-63.500174	-63.678657
73.30	-63.353875	-63.491792	-63.668551
73.40	-63.347097	-63.483510	-63.658563
73.50	-63.340398	-63.475328	-63.648690
73.60	-63.333777	-63.467243	-63.638931
73.70	-63.327234	-63.459255	-63.629284
73.80	-63.320766	-63.451361	-63.619749
73.90	-63.314373	-63.443561	-63.610322
74.00	-63.308053	-63.435852	-63.601004
74.10	-63.301806	-63.428234	-63.591792
74.20	-63.295630	-63.420705	-63.582686
74.30	-63.289525	-63.413263	-63.573683
74.40	-63.283489	-63.405909	-63.564783
74.50	-63.277522	-63.398640	-63.555983
74.60	-63.271622	-63.391455	-63.547282
74.70	-63.265789	-63.384353	-63.538679
74.80	-63.260022	-63.377333	-63.530173
74.90	-63.254319	-63.370394	-63.521762
75.00	-63.248681	-63.363535	-63.513445
75.10	-63.243105	-63.356754	-63.505220
75.20	-63.237591	-63.350051	-63.497087
75.30	-63.232139	-63.343424	-63.489044
75.40	-63.226746	-63.336872	-63.481089
75.50	-63.221413	-63.330395	-63.473221
75.60	-63.216138	-63.323990	-63.465440
75.70	-63.210921	-63.317658	-63.457743
75.80	-63.205761	-63.311397	-63.450131
75.90	-63.200658	-63.305206	-63.442601
76.00	-63.195609	-63.299084	-63.435152
76.10	-63.190615	-63.293031	-63.427785
76.20	-63.185675	-63.287044	-63.420497
76.30	-63.180789	-63.281124	-63.413288
76.40	-63.175955	-63.275268	-63.406157
76.50	-63.171192	-63.269476	-63.399103
76.60	-63.166495	-63.263746	-63.392124
76.70	-63.161857	-63.258078	-63.385220
76.80	-63.157274	-63.252471	-63.378390
76.90	-63.152744	-63.246924	-63.371633
77.00	-63.148263	-63.241436	-63.364948
77.10	-63.143830	-63.236007	-63.358334
77.20	-63.139444	-63.230636	-63.351791
77.30	-63.135102	-63.225323	-63.345317
77.40	-63.130803	-63.220065	-63.338911
77.50	-63.126547	-63.214864	-63.332571
77.60	-63.122333	-63.209718	-63.326298
77.70	-63.118160	-63.204627	-63.320090
77.80	-63.114027	-63.199590	-63.313947
77.90	-63.109935	-63.194605	-63.307867
78.00	-63.105882	-63.189674	-63.301850
78.10	-63.101868	-63.184795	-63.295894
78.20	-63.097893	-63.179967	-63.290000
78.30	-63.093957	-63.175189	-63.284166
78.40	-63.090058	-63.170463	-63.278391
78.50	-63.086198	-63.165785	-63.272676
78.60	-63.082375	-63.161157	-63.267019
78.70	-63.078590	-63.156577	-63.261420
78.80	-63.074842	-63.152045	-63.255878
78.90	-63.071130	-63.147560	-63.250392
79.00	-63.067454	-63.143123	-63.244962
79.10	-63.063814	-63.138731	-63.239587
79.20	-63.060210	-63.134385	-63.234265
79.30	-63.056641	-63.130084	-63.228998
79.40	-63.053107	-63.125827	-63.223783
79.50	-63.049608	-63.121614	-63.218620
79.60	-63.046143	-63.117444	-63.213510
79.70	-63.042712	-63.113316	-63.208450
79.80	-63.039314	-63.109230	-63.203441
79.90	-63.035950	-63.105185	-63.198482
80.00	-63.032618	-63.101180	-63.193572
80.10	-63.029319	-63.097216	-63.188711
80.20	-63.026052	-63.093292	-63.183898
80.30	-63.022818	-63.089407	-63.179133
80.40	-63.019615	-63.085561	-63.174416
80.50	-63.016443	-63.081753	-63.169746
80.60	-63.013303	-63.077984	-63.165122
80.70	-63.010193	-63.074252	-63.160544
80.80	-63.007114	-63.070558	-63.156012
80.90	-63.004065	-63.066901	-63.151525
81.00	-63.001046	-63.063281	-63.147082
81.10	-62.998056	-63.059697	-63.142684
81.20	-62.995096	-63.056148	-63.138329
81.30	-62.992165	-63.052636	-63.134018
81.40	-62.989262	-63.049158	-63.129749
81.50	-62.986389	-63.045715	-63.125522
81.60	-62.983543	-63.042306	-63.121337
81.70	-62.980726	-63.038932	-63.117194
81.80	-62.977936	-63.035591	-63.113091
81.90	-62.975174	-63.032283	-63.109029
82.00	-62.972438	-63.029008	-63.105007
82.10	-62.969730	-63.025766	-63.101025
82.20	-62.967049	-63.022555	-63.097082
82.30	-62.964394	-63.019376	-63.093178
82.40	-62.961765	-63.016229	-63.089313
82.50	-62.959162	-63.013113	-63.085486
82.60	-62.956584	-63.010028	-63.081696
82.70	-62.954032	-63.006973	-63.077944
82.80	-62.951505	-63.003948	-63.074228
82.90	-62.949003	-63.000953	-63.070549
83.00	-62.946526	-62.997988	-63.066906
83.10	-62.944073	-62.995052	-63.063299
83.20	-62.941644	-62.992145	-63.059726
83.30	-62.939239	-62.989267	-63.056189
83.40	-62.936857	-62.986417	-63.052686
83.50	-62.934499	-62.983595	-63.049218
83.60	-62.932164	-62.980801	-63.045783
83.70	-62.929852	-62.978034	-63.042381
83.80	-62.927563	-62.975295	-63.039013
83.90	-62.925296	-62.972583	-63.035677
84.00	-62.923052	-62.969897	-63.032374
84.10	-62.920829	-62.967237	-63.029103
84.20	-62.918628	-62.964604	-63.025864
84.30	-62.916449	-62.961997	-63.022657
84.40	-62.914291	-62.959415	-63.019481
84.50	-62.912155	-62.956859	-63.016335
84.60	-62.910039	-62.954327	-63.013221
84.70	-62.907944	-62.951821	-63.010137
84.80	-62.905869	-62.949339	-63.007083
84.90	-62.903814	-62.946882	-63.004058
85.00	-62.901780	-62.944448	-63.001063
85.10	-62.899765	-62.942039	-62.998097
85.20	-62.897770	-62.939653	-62.995161
85.30	-62.895794	-62.937290	-62.992252
85.40	-62.893838	-62.934950	-62.989372
85.50	-62.891901	-62.932634	-62.986521
85.60	-62.889982	-62.930340	-62.983697
85.70	-62.888082	-62.928068	-62.980900
85.80	-62.886201	-62.925819	-62.978131
85.90	-62.884337	-62.923591	-62.975388
86.00	-62.882492	-62.921385	-62.972673
86.10	-62.880665	-62.919201	-62.969984
86.20	-62.878855	-62.917038	-62.967321
86.30	-62.877063	-62.914896	-62.964684
86.40	-62.875288	-62.912775	-62.962072
86.50	-62.873530	-62.910674	-62.959486
86.60	-62.871789	-62.908594	-62.956926
86.70	-62.870086	-62.906534	-62.954390
86.80	-62.868413	-62.904494	-62.951879
86.90	-62.866765	-62.902474	-62.949392
87.00	-62.865140	-62.900473	-62.946929
87.10	-62.863533	-62.898492	-62.944491
87.20	-62.861944	-62.896529	-62.942076
87.30	-62.860370	-62.894586	-62.939684
87.40	-62.858810	-62.892661	-62.937316
87.50	-62.857263	-62.890755	-62.934971
87.60	-62.855728	-62.888868	-62.932648
87.70	-62.854206	-62.886998	-62.930348
87.80	-62.852695	-62.885147	-62.928071
87.90	-62.851195	-62.883313	-62.925815
88.00	-62.849707	-62.881498	-62.923582
88.10	-62.848229	-62.879699	-62.921370
88.20	-62.846763	-62.877918	-62.919179
88.30	-62.845308	-62.876154	-62.917010
88.40	-62.843864	-62.874407	-62.914861
88.50	-62.842430	-62.872677	-62.912734
88.60	-62.841008	-62.870963	-62.910627
88.70	-62.839597	-62.869266	-62.908540
88.80	-62.838197	-62.867585	-62.906474
88.90	-62.836808	-62.865920	-62.904427
89.00	-62.835430	-62.864271	-62.902400
89.10	-62.834064	-62.862638	-62.900393
89.20	-62.832708	-62.861020	-62.898405
89.30	-62.831364	-62.859418	-62.896437
89.40	-62.830031	-62.857831	-62.894487
89.50	-62.828709	-62.856259	-62.892556
89.60	-62.827398	-62.854702	-62.890643
89.70	-62.826099	-62.853160	-62.888749
89.80	-62.824810	-62.851633	-62.886873
89.90	-62.823533	-62.850120	-62.885015
90.00	-62.822267	-62.848621	-62.883175
90.10	-62.821011	-62.847137	-62.881353
90.20	-62.819767	-62.845667	-62.879548
90.30	-62.818534	-62.844211	-62.877760
90.40	-62.817311	-62.842768	-62.875990
90.50	-62.816100	-62.841339	-62.874236
90.60	-62.814899	-62.839923	-62.872499
90.70	-62.813709	-62.838521	-62.870779
90.80	-62.812530	-62.837132	-62.869075
90.90	-62.811361	-62.835757	-62.867387
91.00	-62.810203	-62.834394	-62.865715
91.10	-62.809055	-62.833044	-62.864060
91.20	-62.807918	-62.831706	-62.862420
91.30	-62.806791	-62.830381	-62.860796
91.40	-62.805695	-62.829069	-62.859187
91.50	-62.804623	-62.827769	-62.857593
91.60	-62.803571	-62.826480	-62.856015
91.70	-62.802535	-62.825204	-62.854451
91.80	-62.801511	-62.823940	-62.852903
91.90	-62.800498	-62.822688	-62.851369
92.00	-62.799495	-62.821447	-62.849850
92.10	-62.798500	-62.820218	-62.848345
92.20	-62.797512	-62.819000	-62.846854
92.30	-62.796531	-62.817794	-62.845377
92.40	-62.795556	-62.816599	-62.843914
92.50	-62.794587	-62.815414	-62.842465
92.60	-62.793623	-62.814241	-62.841030
92.70	-62.792666	-62.813079	-62.839608
92.80	-62.791713	-62.811927	-62.838200
92.90	-62.790767	-62.810786	-62.836805
93.00	-62.789826	-62.809655	-62.835423
93.10	-62.788891	-62.808535	-62.834054
93.20	-62.787962	-62.807425	-62.832697
93.30	-62.787039	-62.806326	-62.831354
93.40	-62.786121	-62.805236	-62.830023
93.50	-62.785210	-62.804157	-62.828704
93.60	-62.784305	-62.803087	-62.827398
93.70	-62.783406	-62.802027	-62.826104
93.80	-62.782513	-62.800977	-62.824822
93.90	-62.781627	-62.799936	-62.823552
94.00	-62.780747	-62.798905	-62.822294
94.10	-62.779873	-62.797883	-62.821048
94.20	-62.779006	-62.796870	-62.819813
94.30	-62.778146	-62.795867	-62.818589
94.40	-62.777292	-62.794872	-62.817377
94.50	-62.776444	-62.793887	-62.816176
# IV Measures at spl 30
# RMP 	0.331254	0 
# IVshift	25.5
# IVOnset	0	1.01582
# IVAdaptation	1.95517	0.340187
# IVOffset	-0.0937475	7.52352
# IV Measures RMS error 	3.89329
#PSTH: Time	 Rate (sp/s)
# 0	0.000000
# 1	136.000000
# 2	284.000000
# 3	264.000000
# 4	244.000000
# 5	268.000000
# 6	152.000000
# 7	0.000000
# 8	0.000000
# 9	0.000000
# 10	0.000000
# 11	0.000000
# 12	0.000000
#CV: Time	 CV ()		 ISI mean (ms)		 ISI sd (ms) 
# 0	0.335894	3.203226	1.075944
# 1	0.215713	3.685075	0.794918
# 2	0.242599	3.831148	0.929434
# 3	0.181166	3.907143	0.707841
# 4	0.203614	3.694118	0.752173
#CV: Time	 CV reference		 CV test ()	 Weighting 
# 0	0.335894	0.132000	2000.000000
# 1	0.215713	0.236500	2000.000000
# 2	0.242599	0.259100	2000.000000
# 3	0.181166	0.260500	2000.000000
# CV Measures RMS error 	3.89329
#   FSL Mean 7.23913, Std Dev 1.38785 
# Checked trials 	23
# Checked trials penalty	3.89329
# Sustained rate 	48.48
# Post stimulus rate penalty 	3.89329
#   CV Penalty = 110
		# IV Measures at spl 40
# RMP 	-55.9836	0 
# IVshift	25
# IVOnset	0.983041	1.06509
# IVAdaptation	1.95868	2.5405
# IVOffset	0.0753952	8.10486
# IV Measures RMS error 	4.02547
#PSTH: Time	 Rate (sp/s)
# 0	0.000000
# 1	144.000000
# 2	312.000000
# 3	268.000000
# 4	252.000000
# 5	276.000000
# 6	188.000000
# 7	0.000000
# 8	0.000000
# 9	0.000000
# 10	0.000000
# 11	0.000000
# 12	0.000000
#CV: Time	 CV ()		 ISI mean (ms)		 ISI sd (ms) 
# 0	0.162305	3.906897	0.634109
# 1	0.261987	3.447297	0.903149
# 2	0.264728	3.798413	1.005548
# 3	0.305691	3.832258	1.171488
# 4	0.204481	3.603704	0.736889
#CV: Time	 CV reference		 CV test ()	 Weighting 
# 0	0.162305	0.132000	8000.000000
# 1	0.261987	0.236500	8000.000000
# 2	0.264728	0.259100	8000.000000
# 3	0.305691	0.260500	8000.000000
# CV Measures RMS error 	4.02547
#   FSL Mean 6.5875, Std Dev 1.68376 
# Checked trials 	24
# Checked trials penalty	4.02547
# Sustained rate 	51.84
# Post stimulus rate penalty 	4.02547
#   CV Penalty = 0
		# IV Measures at spl 50
# RMP 	0.273316	0 
# IVshift	24.7
# IVOnset	0	1.05108
# IVAdaptation	1.95517	0.350168
# IVOffset	-0.803195	6.26907
# IV Measures RMS error 	3.62605
#PSTH: Time	 Rate (sp/s)
# 0	0.000000
# 1	136.000000
# 2	316.000000
# 3	264.000000
# 4	268.000000
# 5	256.000000
# 6	224.000000
# 7	0.000000
# 8	0.000000
# 9	0.000000
# 10	0.000000
# 11	0.000000
# 12	0.000000
#CV: Time	 CV ()		 ISI mean (ms)		 ISI sd (ms) 
# 0	0.222220	3.646875	0.810410
# 1	0.274479	3.494937	0.959286
# 2	0.303705	3.793939	1.152239
# 3	0.224414	3.690909	0.828293
# 4	0.285280	3.783636	1.079397
#CV: Time	 CV reference		 CV test ()	 Weighting 
# 0	0.222220	0.132000	6000.000000
# 1	0.274479	0.236500	6000.000000
# 2	0.303705	0.259100	6000.000000
# 3	0.224414	0.260500	6000.000000
# CV Measures RMS error 	3.62605
#   FSL Mean 6.356, Std Dev 1.57376 
# Checked trials 	25
# Checked trials penalty	3.62605
# Sustained rate 	53.12
# Sustained rate penalty 	3.62605
# Post stimulus rate penalty 	3.62605
#   CV Penalty = 10
		#  Input Resistance = 165.574
#  Input Resistance Penalty = 10
#  tonefreq = 9100
# bandwidth
#	0.0000	0.0000	0.0000	0.0000
#	3.0000	0.0000	0.0000	0.0000
#	9.0000	13.9873	0.0000	5.0000
#	3.0000	20.0000	2.0000	0.0000
#	0.0000	0.0000	40.0000	1.0000
#	0.0000	0.0000	40.0000	2.4837
# num. connections
#	0	0	0	0
#	20	0	0	0
#	25	30	0	0
#	20	10	5	0
#	25	10	125	0
#	25	20	84	25
# weights
#	0	0	0	0
#	2.00741e-05	0	0	0
#	0.000561479	0.00358648	0	0
#	0.000248028	0.00158648	0.000531549	0
#	0.000983397	0.000645083	0.000167221	0.0487
#	0.001216	0.0041716	0.01103	0.5166
# delay
#	0.4000	0.0000	0.4000	0.0000
#	0.4000	0.0000	1.0000	0.0000
#	0.4000	0.5000	0.0000	0.0000
#	0.0000	0.0000	0.4000	0.0000
#	1.6000	2.0000	1.0000	2.5000
#	1.6000	2.0000	1.0000	2.5000
# offset  2.1
# golgi_syn_filter_scale_factor 1
# golgi_spon 3.7271
# ds_gaba_decay			 5.43235
# ds_gaba_rise			 0.261939
# ds_erev  -70
# ds_gkltbar	 0.0163897
# ds_gkhtbar	 0.030623
# ds_gleak  0.000274146
# ds_gnabar  0.153115
# tv_gleak  0.000249321
# tv_erev  -70.2485
# ts_gkhtbar  0.0189416
# ts_gnabar  0.23677
# ts_gkabar  0.01539
# ts_ghbar  6.20392e-05
# ts_gleak  0.000465893
# ts_erev  -62.9
# ts_dend_g  0.001
# ts_dend_e  -65
# ts_jitter_sd  0.2
