# TStellate_CT1 Optimisation
# Monday 5 November  22:42:01 EST 2012
 
#param.w.x[lsr][ts] = 0.0033	[1e-07,0.3]
#param.w.x[hsr][ts] = 0.0028039	[1e-07,0.3]
#param.w.x[ds][ts] = 0.000122	[1e-07,0.3]
#param.w.x[tv][ts] = 0.000178	[1e-07,0.3]
#param.w.x[glg][ts] = 0.00016	[1e-07,0.3]
#param.ts_gleak = 0.000473539	[5e-05,0.005]
#param.ts_erev = -62.9	[0.03,0.08]
# final error=14.550335
# Time	Error Vec	 Reference Vec (mV)
55.70	-55.018381	-51.677004
55.80	-55.081028	-50.777391
55.90	-55.143675	-50.311086
56.00	-55.206323	-50.216855
56.10	-55.268970	-50.840830
56.20	-55.331617	-51.253549
56.30	-55.394265	-51.850793
56.40	-55.456912	-52.354038
56.50	-55.519559	-52.568574
56.60	-55.582207	-52.477662
56.70	-55.644854	-52.028541
56.80	-55.707501	-51.479949
56.90	-55.734181	-50.535783
57.00	-55.751488	-50.296330
57.10	-55.768795	-49.530198
57.20	-55.786102	-49.352217
57.30	-55.803409	-49.092667
57.40	-55.820717	-48.878771
57.50	-55.838024	-48.373832
57.60	-55.855331	-48.022770
57.70	-55.872638	-47.962023
57.80	-55.889945	-48.212340
57.90	-55.907252	-48.545595
58.00	-55.924560	-49.239324
58.10	-55.941867	-50.105631
58.20	-55.959174	-51.144813
58.30	-55.976481	-52.156822
58.40	-55.993788	-52.392082
58.50	-56.011095	-51.964178
58.60	-56.028402	-50.416827
58.70	-56.045710	-50.235088
58.80	-56.063017	-50.092174
58.90	-56.080324	-51.284254
59.00	-56.097631	-52.263466
59.10	-56.114938	-52.636821
59.20	-56.129939	-52.987345
59.30	-56.134915	-53.033172
59.40	-56.139892	-53.067781
59.50	-56.144869	-52.781444
59.60	-56.149845	-52.473325
59.70	-56.154822	-51.862822
59.80	-56.159798	-51.339197
59.90	-56.164775	-51.311849
60.00	-56.169751	-51.162909
60.10	-56.174728	-51.337524
60.20	-56.179704	-51.146577
60.30	-56.184681	-50.928225
60.40	-56.189657	-50.718030
60.50	-56.194634	-50.717074
60.60	-56.199610	-50.721522
60.70	-56.204587	-50.193855
60.80	-56.209563	-49.735532
60.90	-56.214540	-48.889346
61.00	-56.219516	-49.005462
61.10	-56.224493	-49.614119
61.20	-56.229469	-50.352077
61.30	-56.234446	-50.829086
61.40	-56.239423	-50.922006
61.50	-56.244399	-51.394785
61.60	-56.249376	-52.264786
61.70	-56.254352	-53.386582
61.80	-56.259329	-54.043649
61.90	-56.264305	-54.076331
62.00	-56.269282	-53.784949
62.10	-56.274258	-53.492088
62.20	-56.279235	-52.925938
62.30	-56.284211	-52.793856
62.40	-56.289188	-52.316895
62.50	-56.294164	-52.050881
62.60	-56.299141	-52.038060
62.70	-56.304117	-52.020437
62.80	-56.309094	-51.900761
62.90	-56.314070	-51.140541
63.00	-56.319047	-50.481957
63.10	-56.324023	-49.990480
63.20	-56.327419	-50.215249
63.30	-56.327212	-50.677929
63.40	-56.327006	-51.194353
63.50	-56.326799	-51.548936
63.60	-56.326592	-51.736636
63.70	-56.326385	-52.198063
63.80	-56.326179	-52.375802
63.90	-56.325972	-52.528566
64.00	-56.325765	-52.274288
64.10	-56.325559	-51.736140
64.20	-56.325352	-50.966537
64.30	-56.325145	-50.973044
64.40	-56.324938	-51.042374
64.50	-56.324732	-51.829618
64.60	-56.324525	-52.219891
64.70	-56.324318	-52.461631
64.80	-56.324112	-52.563603
64.90	-56.323905	-52.463146
65.00	-56.323698	-51.916539
65.10	-56.323491	-51.289942
65.20	-56.323285	-50.779829
65.30	-56.323078	-50.715908
65.40	-56.322871	-51.059376
65.50	-56.322665	-51.069043
65.60	-56.322458	-51.141573
65.70	-56.322251	-51.011547
65.80	-56.322044	-51.058005
65.90	-56.321838	-51.065507
66.00	-56.321631	-51.094667
66.10	-56.321424	-50.290241
66.20	-56.321217	-49.752901
66.30	-56.321011	-49.634453
66.40	-56.320804	-50.426352
66.50	-56.320597	-51.445479
66.60	-56.320391	-52.406578
66.70	-56.320184	-52.560932
66.80	-56.319977	-52.551057
66.90	-56.319770	-51.702339
67.00	-56.319564	-51.195479
67.10	-56.319357	-50.844415
67.20	-56.319150	-50.863284
67.30	-56.318944	-51.375635
67.40	-56.318737	-51.781222
67.50	-56.318530	-51.915424
67.60	-56.318323	-51.502999
67.70	-56.318117	-51.035042
67.80	-56.317910	-50.635445
67.90	-56.317703	-50.597880
68.00	-56.317497	-50.911161
68.10	-56.317290	-50.614600
68.20	-56.317083	-49.991159
68.30	-56.316876	-49.439454
68.40	-56.316670	-49.129036
68.50	-56.316463	-49.176996
68.60	-56.316256	-50.010814
68.70	-56.316050	-50.860803
68.80	-56.315843	-51.927419
68.90	-56.315636	-52.645656
69.00	-56.315429	-52.465082
69.10	-56.315223	-51.951484
69.20	-56.315016	-51.316572
69.30	-56.314809	-51.414134
69.40	-56.314603	-51.709477
69.50	-56.314396	-51.786333
69.60	-56.314189	-51.579118
69.70	-56.313982	-51.303088
69.80	-56.313776	-51.327837
69.90	-56.313569	-51.167439
70.00	-56.313362	-50.960268
70.10	-56.313155	-50.917585
70.20	-56.312949	-50.777970
70.30	-56.312742	-50.755095
70.40	-56.312535	-50.851280
70.50	-56.312329	-50.771636
70.60	-56.312122	-51.236394
70.70	-56.311915	-51.126869
70.80	-56.311708	-51.390698
70.90	-56.311502	-51.429615
71.00	-56.311295	-51.677000
71.10	-56.311088	-51.751659
71.20	-56.310882	-51.899312
71.30	-56.310675	-52.048296
71.40	-56.310468	-52.506120
71.50	-56.310261	-52.822958
71.60	-56.308511	-52.596462
71.70	-56.306719	-51.913792
71.80	-56.304927	-51.234352
71.90	-56.303135	-50.938201
72.00	-56.301343	-50.623104
72.10	-56.299551	-50.817405
72.20	-56.297759	-50.244916
72.30	-56.295967	-49.555044
72.40	-56.294175	-49.219445
72.50	-56.292383	-49.093329
72.60	-56.290591	-49.655450
72.70	-56.288799	-50.722435
72.80	-56.287007	-51.508874
72.90	-56.285215	-52.269614
73.00	-56.283423	-52.367271
73.10	-56.281631	-51.785557
73.20	-56.279840	-51.155716
73.30	-56.278048	-50.492601
73.40	-56.276256	-50.161005
73.50	-56.274464	-49.923163
73.60	-56.272672	-49.200036
73.70	-56.270880	-49.027394
73.80	-56.269088	-49.272171
73.90	-56.267296	-49.961223
74.00	-56.265504	-50.491073
74.10	-56.263712	-51.013516
74.20	-56.261920	-50.582418
74.30	-56.260128	-50.463588
74.40	-56.258336	-50.199659
74.50	-56.256544	-50.189119
74.60	-56.254752	-50.717519
74.70	-56.252960	-50.813200
74.80	-56.251168	-51.533169
74.90	-56.249376	-51.518251
75.00	-56.247585	-51.947522
75.10	-56.245793	-51.900161
75.20	-56.244001	-52.273532
75.30	-56.242209	-52.013159
75.40	-56.240417	-52.145708
75.50	-56.238625	-52.327368
75.60	-56.236833	-52.825261
75.70	-56.235041	-53.647455
75.80	-56.233249	-53.993253
75.90	-56.231457	-54.233165
76.00	-56.229665	-53.990350
76.10	-56.227873	-53.165122
76.20	-56.226081	-51.765292
76.30	-56.224289	-51.100239
76.40	-56.222497	-50.858252
76.50	-56.220705	-51.377485
76.60	-56.218913	-51.664982
76.70	-56.217121	-50.841983
76.80	-56.215330	-50.381558
76.90	-56.213538	-49.677814
77.00	-56.211746	-49.394735
77.10	-56.209954	-49.699530
77.20	-56.208162	-49.859474
77.30	-56.206370	-49.846146
77.40	-56.204578	-50.058461
77.50	-56.202786	-50.214178
77.60	-56.200994	-50.404411
77.70	-56.199202	-50.539300
77.80	-56.197410	-49.854972
77.90	-56.195618	-49.627682
78.00	-56.193826	-49.190749
78.10	-56.193259	-49.630866
78.20	-56.193052	-50.032825
78.30	-56.192845	-50.629048
78.40	-56.192639	-51.268418
78.50	-56.192432	-51.875712
78.60	-56.192225	-51.757973
78.70	-56.192019	-51.986830
78.80	-56.191812	-51.873539
78.90	-56.191605	-51.794247
79.00	-56.191398	-51.974570
79.10	-56.191192	-51.791327
79.20	-56.190985	-51.803996
79.30	-56.190778	-52.330360
79.40	-56.190571	-53.053971
79.50	-56.190365	-54.013905
79.60	-56.190158	-54.564010
79.70	-56.189951	-54.566096
79.80	-56.189745	-54.207475
79.90	-56.189538	-53.691739
80.00	-56.189331	-53.407925
80.10	-56.189124	-53.085988
80.20	-56.188918	-52.964914
80.30	-56.188711	-52.986235
80.40	-56.188504	-52.867720
80.50	-56.188298	-52.711404
80.60	-56.188091	-52.407751
80.70	-56.187884	-51.646719
80.80	-56.187677	-50.865583
80.90	-56.187471	-49.604175
81.00	-56.187264	-48.275325
81.10	-56.187057	-48.231109
81.20	-56.186851	-48.388217
81.30	-56.186644	-49.029375
81.40	-56.186437	-49.464482
81.50	-56.186230	-49.475461
81.60	-56.186024	-49.233371
81.70	-56.185817	-48.936080
81.80	-56.185610	-49.176633
81.90	-56.185404	-49.715107
82.00	-56.185197	-50.458823
82.10	-56.184990	-51.527592
82.20	-56.184783	-52.445073
82.30	-56.184577	-53.320955
82.40	-56.184370	-53.739148
82.50	-56.184163	-53.305511
82.60	-56.183957	-52.669222
82.70	-56.183750	-51.684979
82.80	-56.183543	-50.905179
82.90	-56.183336	-50.529213
83.00	-56.183130	-50.597691
83.10	-56.182923	-50.695703
83.20	-56.182716	-51.540212
83.30	-56.182509	-51.892345
83.40	-56.182303	-52.383267
83.50	-56.180575	-52.721578
83.60	-56.176801	-53.063875
83.70	-56.173027	-53.483895
83.80	-56.169252	-53.894039
83.90	-56.165478	-54.156332
84.00	-56.161703	-54.200207
84.10	-56.157929	-54.032154
84.20	-56.154154	-53.768463
84.30	-56.150380	-53.231582
84.40	-56.146606	-52.927885
84.50	-56.142831	-52.211390
84.60	-56.139057	-51.869410
84.70	-56.135282	-51.561494
84.80	-56.131508	-51.561828
84.90	-56.127733	-51.700189
85.00	-56.123959	-51.485557
85.10	-56.120184	-51.040916
85.20	-56.116410	-49.817862
85.30	-56.112636	-48.593449
85.40	-56.108861	-48.070051
85.50	-56.105087	-48.878364
85.60	-56.101312	-50.163829
85.70	-56.097538	-51.344696
85.80	-56.093763	-52.405452
85.90	-56.089989	-52.692962
86.00	-56.086215	-53.542655
86.10	-56.082440	-54.044975
86.20	-56.078666	-54.579649
86.30	-56.074891	-55.135628
86.40	-56.071117	-55.426951
86.50	-56.067342	-55.600694
86.60	-56.063568	-55.285266
86.70	-56.059793	-55.097911
86.80	-56.056019	-54.995493
86.90	-56.052245	-55.201925
87.00	-56.048470	-55.322958
87.10	-56.044696	-55.374029
87.20	-56.040921	-55.115219
87.30	-56.037147	-55.159440
87.40	-56.033372	-55.286405
87.50	-56.029598	-55.710872
87.60	-56.025823	-56.203673
87.70	-56.022049	-56.446425
87.80	-56.018275	-56.554939
87.90	-56.014500	-56.514795
88.00	-56.010726	-56.904284
88.10	-56.006951	-57.305667
88.20	-56.003177	-57.845753
88.30	-55.999402	-58.080099
88.40	-55.995628	-58.452924
88.50	-55.991854	-58.699786
88.60	-55.988079	-59.169742
88.70	-55.984305	-59.478414
88.80	-55.980530	-59.647060
88.90	-55.976756	-59.906065
89.00	-55.972981	-60.226471
89.10	-55.969207	-60.593468
89.20	-55.965432	-60.909262
89.30	-55.963488	-61.179030
89.40	-55.963488	-61.411367
89.50	-55.963488	-61.613618
89.60	-55.963488	-61.793097
89.70	-55.963488	-61.955677
89.80	-55.963488	-62.105290
89.90	-55.963488	-62.244384
90.00	-55.963488	-62.374473
90.10	-55.963488	-62.494624
90.20	-55.963488	-62.604641
90.30	-55.963488	-62.706656
90.40	-55.963488	-62.800040
90.50	-55.963488	-62.884767
90.60	-55.963488	-62.963094
90.70	-55.963488	-63.036383
90.80	-55.963488	-63.105430
90.90	-55.963488	-63.170705
91.00	-55.963488	-63.232484
91.10	-55.963488	-63.288983
91.20	-55.963488	-63.339462
91.30	-55.963488	-63.385738
91.40	-55.963488	-63.425100
91.50	-55.963488	-63.454489
91.60	-55.963488	-63.476687
91.70	-55.963488	-63.495537
91.80	-55.963488	-63.513197
91.90	-55.963488	-63.530790
92.00	-55.963488	-63.548799
92.10	-55.963488	-63.565371
92.20	-55.963488	-63.579570
92.30	-55.963488	-63.592984
92.40	-55.963488	-63.606407
92.50	-55.963488	-63.618292
92.60	-55.963488	-63.627857
92.70	-55.963488	-63.634670
92.80	-55.963488	-63.638647
92.90	-55.963488	-63.639936
93.00	-55.963488	-63.638774
93.10	-55.963488	-63.635430
93.20	-55.963488	-63.630169
93.30	-55.963488	-63.623240
93.40	-55.963488	-63.614876
93.50	-55.963488	-63.605411
93.60	-55.963488	-63.595115
93.70	-55.963488	-63.582120
93.80	-55.963488	-63.565608
93.90	-55.963488	-63.547449
94.00	-55.963488	-63.526782
94.10	-55.963488	-63.499091
94.20	-55.963488	-63.460280
94.30	-55.963488	-63.411787
94.40	-55.963488	-63.357817
94.50	-55.963488	-63.304538
94.60	-55.963488	-63.253129
94.70	-55.963488	-63.202015
94.80	-55.963488	-63.153883
94.90	-55.963488	-63.110027
95.00	-55.963488	-63.068982
95.10	-55.963488	-63.029770
95.20	-55.963488	-62.991786
95.30	-55.963488	-62.952850
95.40	-55.963488	-62.914019
95.50	-55.963488	-62.879961
95.60	-55.963488	-62.850984
95.70	-55.963488	-62.821242
95.80	-55.963488	-62.789603
95.90	-55.963488	-62.761247
96.00	-55.963488	-62.736910
96.10	-55.963488	-62.716743
96.20	-55.963488	-62.702470
96.30	-55.963488	-62.692822
96.40	-55.963488	-62.684913
96.50	-55.963488	-62.679008
96.60	-55.963488	-62.677117
96.70	-55.963488	-62.678158
96.80	-55.963488	-62.679383
96.90	-55.963488	-62.679270
97.00	-55.963488	-62.677106
97.10	-55.963488	-62.674562
97.20	-55.963488	-62.674434
97.30	-55.963488	-62.676176
97.40	-55.963488	-62.679357
97.50	-55.963488	-62.685369
97.60	-55.963488	-62.692990
97.70	-55.963488	-62.701344
97.80	-55.963488	-62.707978
97.90	-55.963488	-62.709881
98.00	-55.963488	-62.709328
98.10	-55.963488	-62.709494
98.20	-55.963488	-62.712013
98.30	-55.963488	-62.713821
98.40	-55.963488	-62.713431
98.50	-55.963488	-62.714021
98.60	-55.963488	-62.715195
98.70	-55.963488	-62.716677
98.80	-55.963488	-62.712956
98.90	-55.963488	-62.697710
99.00	-55.963488	-62.671880
99.10	-55.963488	-62.631163
99.20	-55.963488	-62.572765
99.30	-55.963488	-62.504052
99.40	-55.963488	-62.431668
99.50	-55.963488	-62.357945
99.60	-55.963488	-62.284271
99.70	-55.963488	-62.209467
99.80	-55.963488	-62.134941
99.90	-55.963488	-62.067151
100.00	-55.963488	-62.005669
100.10	-55.963488	-61.950070
100.20	-55.963488	-61.903665
100.30	-55.963488	-61.867531
100.40	-55.963488	-61.839389
100.50	-55.963488	-61.815579
100.60	-55.963488	-61.794142
100.70	-55.963488	-61.770242
100.80	-55.963488	-61.743381
100.90	-55.963488	-61.715603
101.00	-55.963488	-61.686181
101.10	-55.963488	-61.654856
101.20	-55.963488	-61.623669
101.30	-55.963488	-61.597414
101.40	-55.963488	-61.574397
101.50	-55.963488	-61.551687
101.60	-55.963488	-61.528088
101.70	-55.963488	-61.501564
101.80	-55.963488	-61.474742
101.90	-55.963488	-61.446761
102.00	-55.963488	-61.419060
102.10	-55.963488	-61.397925
102.20	-55.963488	-61.380677
102.30	-55.963488	-61.365731
102.40	-55.963488	-61.355826
102.50	-55.963488	-61.348541
102.60	-55.963488	-61.342704
102.70	-55.963488	-61.339287
102.80	-55.963488	-61.338426
102.90	-55.963488	-61.338325
103.00	-55.963488	-61.339890
103.10	-55.963488	-61.341847
103.20	-55.963488	-61.343452
103.30	-55.963488	-61.347814
103.40	-55.963488	-61.354623
103.50	-55.963488	-61.365309
103.60	-55.963488	-61.382027
103.70	-55.963488	-61.405427
103.80	-55.963488	-61.435346
103.90	-55.963488	-61.469261
104.00	-55.963488	-61.503629
104.10	-55.963488	-61.536572
104.20	-55.963488	-61.567052
104.30	-55.963488	-61.591148
104.40	-55.963488	-61.609072
104.50	-55.963488	-61.624865
104.60	-55.963488	-61.637217
104.70	-55.963488	-61.645526
104.80	-55.963488	-61.651301
104.90	-55.963488	-61.655666
105.00	-55.963488	-61.659272
105.10	-55.963488	-61.664027
105.20	-55.963488	-61.670922
105.30	-55.963488	-61.680288
105.40	-55.963488	-61.688360
105.50	-55.963488	-61.691575
105.60	-55.963488	-61.690185
105.70	-55.963488	-61.686415
105.80	-55.963488	-61.685541
105.90	-55.963488	-61.684828
106.00	-55.963488	-61.682859
106.10	-55.963488	-61.682434
106.20	-55.963488	-61.679198
106.30	-55.963488	-61.672988
106.40	-55.963488	-61.667823
106.50	-55.963488	-61.662061
106.60	-55.963488	-61.656707
106.70	-55.963488	-61.655983
106.80	-55.963488	-61.660116
106.90	-55.963488	-61.666975
107.00	-55.963488	-61.676856
107.10	-55.963488	-61.687823
107.20	-55.963488	-61.698751
107.30	-55.963488	-61.710900
107.40	-55.963488	-61.723147
107.50	-55.963488	-61.736704
107.60	-55.963488	-61.753754
107.70	-55.963488	-61.775174
107.80	-55.963488	-61.797512
107.90	-55.963488	-61.816829
108.00	-55.963488	-61.829103
108.10	-55.963488	-61.830998
108.20	-55.963488	-61.821414
108.30	-55.963488	-61.804191
108.40	-55.963488	-61.787666
108.50	-55.963488	-61.776313
108.60	-55.963488	-61.770555
108.70	-55.963488	-61.770250
108.80	-55.963488	-61.772711
108.90	-55.963488	-61.769112
109.00	-55.963488	-61.759012
109.10	-55.963488	-61.745900
109.20	-55.963488	-61.729904
109.30	-55.963488	-61.711459
109.40	-55.963488	-61.689226
109.50	-55.963488	-61.666652
109.60	-55.963488	-61.645644
109.70	-55.963488	-61.623287
109.80	-55.963488	-61.600177
109.90	-55.963488	-61.580612
110.00	-55.963488	-61.568521
110.10	-55.963488	-61.563647
110.20	-55.963488	-61.563433
110.30	-55.963488	-61.568066
110.40	-55.963488	-61.577604
110.50	-55.963488	-61.587880
110.60	-55.963488	-61.594452
110.70	-55.963488	-61.591497
110.80	-55.963488	-61.576694
110.90	-55.963488	-61.553547
111.00	-55.963488	-61.526284
111.10	-55.963488	-61.501070
111.20	-55.963488	-61.481102
111.30	-55.963488	-61.467754
111.40	-55.963488	-61.459395
111.50	-55.963488	-61.454863
111.60	-55.963488	-61.453629
111.70	-55.963488	-61.449945
111.80	-55.963488	-61.438678
111.90	-55.963488	-61.419038
112.00	-55.963488	-61.391354
112.10	-55.963488	-61.356457
112.20	-55.963488	-61.320965
112.30	-55.963488	-61.288793
112.40	-55.963488	-61.260204
112.50	-55.963488	-61.229464
112.60	-55.963488	-61.193495
112.70	-55.963488	-61.156493
112.80	-55.963488	-61.117274
112.90	-55.963488	-61.079247
113.00	-55.963488	-61.049691
113.10	-55.963488	-61.028234
113.20	-55.963488	-61.012553
113.30	-55.963488	-61.003004
113.40	-55.963488	-60.999191
113.50	-55.963488	-61.002244
113.60	-55.963488	-61.012440
113.70	-55.963488	-61.029406
113.80	-55.963488	-61.054080
113.90	-55.963488	-61.086337
114.00	-55.963488	-61.125537
114.10	-55.963488	-61.168858
114.20	-55.963488	-61.208686
114.30	-55.963488	-61.237336
114.40	-55.963488	-61.253638
114.50	-55.963488	-61.258090
114.60	-55.963488	-61.251869
114.70	-55.963488	-61.239901
114.80	-55.963488	-61.226897
114.90	-55.963488	-61.217293
115.00	-55.963488	-61.213009
115.10	-55.963488	-61.214703
115.20	-55.963488	-61.222420
115.30	-55.963488	-61.235728
115.40	-55.963488	-61.252037
115.50	-55.963488	-61.266061
115.60	-55.963488	-61.277017
115.70	-55.963488	-61.286480
115.80	-55.963488	-61.293504
115.90	-55.963488	-61.294476
116.00	-55.963488	-61.291784
116.10	-55.963488	-61.290221
116.20	-55.963488	-61.288433
116.30	-55.963488	-61.287546
116.40	-55.963488	-61.289931
116.50	-55.963488	-61.296605
116.60	-55.963488	-61.307941
116.70	-55.963488	-61.320381
116.80	-55.963488	-61.330001
116.90	-55.963488	-61.336282
117.00	-55.963488	-61.342770
117.10	-55.963488	-61.351487
117.20	-55.963488	-61.359771
117.30	-55.963488	-61.368050
117.40	-55.963488	-61.380168
117.50	-55.963488	-61.392362
117.60	-55.963488	-61.402685
117.70	-55.963488	-61.411838
117.80	-55.963488	-61.416632
117.90	-55.963488	-61.415893
118.00	-55.963488	-61.407658
118.10	-55.963488	-61.391404
118.20	-55.963488	-61.367600
118.30	-55.963488	-61.340735
118.40	-55.963488	-61.318600
118.50	-55.963488	-61.304904
118.60	-55.963488	-61.300959
118.70	-55.963488	-61.302994
118.80	-55.963488	-61.306636
118.90	-55.963488	-61.307556
119.00	-55.963488	-61.300113
119.10	-55.963488	-61.285933
119.20	-55.963488	-61.266767
119.30	-55.963488	-61.245796
119.40	-55.963488	-61.230171
119.50	-55.963488	-61.221482
119.60	-55.963488	-61.218154
119.70	-55.963488	-61.218869
119.80	-55.963488	-61.222807
119.90	-55.963488	-61.225765
120.00	-55.963488	-61.225600
120.10	-55.963488	-61.223343
120.20	-55.963488	-61.217622
120.30	-55.963488	-61.203825
120.40	-55.963488	-61.181891
120.50	-55.963488	-61.158256
120.60	-55.963488	-61.138435
120.70	-55.963488	-61.121437
120.80	-55.963488	-61.106618
120.90	-55.963488	-61.098922
121.00	-55.963488	-61.096865
121.10	-55.963488	-61.092133
121.20	-55.963488	-61.084114
121.30	-55.963488	-61.078077
121.40	-55.963488	-61.075121
121.50	-55.963488	-61.073620
121.60	-55.963488	-61.074280
121.70	-55.963488	-61.079564
121.80	-55.963488	-61.090369
121.90	-55.963488	-61.104828
122.00	-55.963488	-61.119855
122.10	-55.963488	-61.129847
122.20	-55.963488	-61.133961
122.30	-55.963488	-61.139498
122.40	-55.963488	-61.148347
122.50	-55.963488	-61.157556
122.60	-55.963488	-61.160054
122.70	-55.963488	-61.156383
122.80	-55.963488	-61.151324
122.90	-55.963488	-61.141847
123.00	-55.963488	-61.128258
123.10	-55.963488	-61.111167
123.20	-55.963488	-61.091047
123.30	-55.963488	-61.070083
123.40	-55.963488	-61.045876
123.50	-55.963488	-61.019429
123.60	-55.963488	-60.995189
123.70	-55.963488	-60.971687
123.80	-55.963488	-60.942888
123.90	-55.963488	-60.907711
124.00	-55.963488	-60.871474
124.10	-55.963488	-60.835584
124.20	-55.963488	-60.798849
124.30	-55.963488	-60.764458
124.40	-55.963488	-60.734383
124.50	-55.963488	-60.709151
124.60	-55.963488	-60.688373
124.70	-55.963488	-60.668276
124.80	-55.963488	-60.648700
124.90	-55.963488	-60.632933
125.00	-55.963488	-60.622542
125.10	-55.963488	-60.616488
125.20	-55.963488	-60.615800
125.30	-55.963488	-60.620665
125.40	-55.963488	-60.628683
125.50	-55.963488	-60.638315
125.60	-55.963488	-60.646020
125.70	-55.963488	-60.651147
125.80	-55.963488	-60.655702
125.90	-55.963488	-60.662045
126.00	-55.963488	-60.672219
126.10	-55.963488	-60.680384
126.20	-55.963488	-60.677611
126.30	-55.963488	-60.660979
126.40	-55.963488	-60.618345
126.50	-55.963488	-60.498755
126.60	-55.963488	-60.199050
126.70	-55.963488	-60.214948
126.80	-55.963488	-60.233402
126.90	-55.963488	-60.588544
127.00	-55.963488	-60.854503
127.10	-55.963488	-61.033695
127.20	-55.963488	-61.131325
127.30	-55.963488	-61.192571
127.40	-55.963488	-61.239696
127.50	-55.963488	-61.280098
127.60	-55.963488	-61.314436
127.70	-55.963488	-61.340798
127.80	-55.963488	-61.358482
127.90	-55.963488	-61.367485
128.00	-55.963488	-61.370105
128.10	-55.963488	-61.367830
128.20	-55.963488	-61.363686
128.30	-55.963488	-61.363152
128.40	-55.963488	-61.365095
128.50	-55.963488	-61.368798
128.60	-55.963488	-61.377654
128.70	-55.963488	-61.389507
128.80	-55.963488	-61.401130
128.90	-55.963488	-61.412535
129.00	-55.963488	-61.423836
129.10	-55.963488	-61.435057
129.20	-55.963488	-61.448019
129.30	-55.963488	-61.465464
129.40	-55.963488	-61.481284
129.50	-55.963488	-61.490266
129.60	-55.963488	-61.495496
129.70	-55.963488	-61.499033
129.80	-55.963488	-61.501853
129.90	-55.963488	-61.504456
130.00	-55.963488	-61.507347
130.10	-55.963488	-61.510681
130.20	-55.963488	-61.514348
130.30	-55.963488	-61.516359
130.40	-55.963488	-61.515911
130.50	-55.963488	-61.514738
130.60	-55.963488	-61.513660
130.70	-55.963488	-61.509217
130.80	-55.963488	-61.496501
130.90	-55.963488	-61.475658
131.00	-55.963488	-61.450808
131.10	-55.963488	-61.424807
131.20	-55.963488	-61.401089
131.30	-55.963488	-61.380710
131.40	-55.963488	-61.363885
131.50	-55.963488	-61.350774
131.60	-55.963488	-61.339374
131.70	-55.963488	-61.327927
131.80	-55.963488	-61.317280
131.90	-55.963488	-61.311790
132.00	-55.963488	-61.308409
#Other values 
#  spl = 85
#  tonefreq = 8200
# bandwidth
#	0.0000	0.0000	0.0000	0.0000
#	3.0000	0.0000	6.0000	0.0000
#	9.0000	13.9873	0.0000	5.0000
#	3.0000	0.0000	2.0000	0.0000
#	0.0000	0.0000	20.0000	0.0000
#	0.0000	0.0000	21.0000	5.0000
# num. connections
#	0	0	0	0
#	13	0	6	0
#	9	17	0	0
#	6	0	8	0
#	11	10	157	0
#	17	15	56	25
# weights
#	0	0	0	0
#	0.000178	0	0	0
#	0.000122	0.0017	0	0
#	0.00016	0	0.00483773	0
#	0.0028039	0.000982828	0.00046722	0.0487
#	0.0033	0.00476495	0.0101869	0.5166
# delay
#	0.4000	0.0000	0.4000	0.0000
#	0.4000	0.0000	1.0000	0.0000
#	0.4000	1.0000	0.0000	0.0000
#	0.0000	0.0000	0.4000	0.0000
#	0.5000	1.0000	0.0000	2.5000
#	0.5000	1.0000	0.0000	1.0000
# offset  2.1
# golgi_spatial_filter_variance_LSR	 2.4837
# golgi_syn_filter_scale_factor 1
# golgi_spon 3.7271
# gaba_decay			 5.43235
# gaba_rise			 0.261939
# dstellate_gkltbar	 0.0163897
# dstellate_gleak_rm  0.00274146
# dstellate_gnabar_rm  0.408307
# tv_gleak  0.0004987
# tv_erev  -65.894
# ts_gkabar  0.01939
# ts_ghbar  6.20392e-05
# ts_gleak  0.000473539
# ts_erev  -62.9
#
#IV Measures  Reference Test
#RMP	-55.9836	-64.8844
#IVshift	21.1	19.7
#IVOnset	0.992451	1.17816
#IVAdaptation	7.49217	-0.0317153
#IVOffset	0.18629	-8.10543
#CV0-10	0.132	0.252751
#CV10-20	0.2365	0.269305
#CV20-30	0.2591	0.30064
#CV30-40	0.2605	0.283933
