# PSTH analysis in T stellate 36, CF 8337Hz
# Stimulus 8200 Hz, 85 dB, 25 reps
# Binwidth 0.25
# 2011-11-30-173720
# CV mean 0.262684
# Time (ms), Rate (sp/s), mISI (ms), sISI (ms), CV ()
    0.00	  0.0000
    0.25	480.0000
    0.50	160.0000
    0.75	640.0000
    1.00	160.0000
    1.25	  0.0000
    1.50	  0.0000
    1.75	480.0000
    2.00	480.0000
    2.25	320.0000
    2.50	  0.0000
    2.75	640.0000
    3.00	480.0000
    3.25	160.0000
    3.50	3680.0000
    3.75	3040.0000
    4.00	  0.0000
    4.25	320.0000
    4.50	  0.0000
    4.75	160.0000
    5.00	  0.0000
    5.25	480.0000
    5.50	960.0000
    5.75	640.0000
    6.00	640.0000
    6.25	960.0000
    6.50	640.0000
    6.75	800.0000
    7.00	1120.0000
    7.25	480.0000
    7.50	800.0000
    7.75	480.0000
    8.00	320.0000
    8.25	800.0000
    8.50	1120.0000
    8.75	960.0000
    9.00	320.0000
    9.25	800.0000
    9.50	320.0000
    9.75	1120.0000
   10.00	320.0000
   10.25	640.0000
   10.50	640.0000
   10.75	640.0000
   11.00	320.0000
   11.25	640.0000
   11.50	320.0000
   11.75	640.0000
   12.00	800.0000
   12.25	800.0000
   12.50	  0.0000
   12.75	1280.0000
   13.00	640.0000
   13.25	800.0000
   13.50	160.0000
   13.75	640.0000
   14.00	960.0000
   14.25	800.0000
   14.50	480.0000
   14.75	640.0000
   15.00	480.0000
   15.25	960.0000
   15.50	800.0000
   15.75	160.0000
   16.00	  0.0000
   16.25	320.0000
   16.50	800.0000
   16.75	960.0000
   17.00	320.0000
   17.25	1280.0000
   17.50	480.0000
   17.75	320.0000
   18.00	320.0000
   18.25	480.0000
   18.50	1280.0000
   18.75	320.0000
   19.00	1760.0000
   19.25	160.0000
   19.50	960.0000
   19.75	320.0000
   20.00	160.0000
   20.25	320.0000
   20.50	800.0000
   20.75	480.0000
   21.00	320.0000
   21.25	320.0000
   21.50	640.0000
   21.75	1280.0000
   22.00	960.0000
   22.25	320.0000
   22.50	640.0000
   22.75	480.0000
   23.00	960.0000
   23.25	640.0000
   23.50	320.0000
   23.75	160.0000
   24.00	640.0000
   24.25	  0.0000
   24.50	960.0000
   24.75	640.0000
   25.00	320.0000
   25.25	480.0000
   25.50	640.0000
   25.75	640.0000
   26.00	160.0000
   26.25	480.0000
   26.50	1120.0000
   26.75	960.0000
   27.00	640.0000
   27.25	160.0000
   27.50	480.0000
   27.75	320.0000
   28.00	960.0000
   28.25	  0.0000
   28.50	960.0000
   28.75	160.0000
   29.00	960.0000
   29.25	320.0000
   29.50	640.0000
   29.75	160.0000
   30.00	800.0000
   30.25	480.0000
   30.50	640.0000
   30.75	320.0000
   31.00	1600.0000
   31.25	640.0000
   31.50	960.0000
   31.75	160.0000
   32.00	160.0000
   32.25	480.0000
   32.50	160.0000
   32.75	640.0000
   33.00	640.0000
   33.25	480.0000
   33.50	960.0000
   33.75	480.0000
   34.00	320.0000
   34.25	480.0000
   34.50	1280.0000
   34.75	320.0000
   35.00	480.0000
   35.25	320.0000
   35.50	800.0000
   35.75	320.0000
   36.00	640.0000
   36.25	160.0000
   36.50	640.0000
   36.75	320.0000
   37.00	1120.0000
   37.25	320.0000
   37.50	320.0000
   37.75	960.0000
   38.00	640.0000
   38.25	  0.0000
   38.50	640.0000
   38.75	320.0000
   39.00	960.0000
   39.25	640.0000
   39.50	800.0000
   39.75	320.0000
   40.00	1120.0000
   40.25	320.0000
   40.50	960.0000
   40.75	480.0000
   41.00	480.0000
   41.25	640.0000
   41.50	640.0000
   41.75	  0.0000
   42.00	480.0000
   42.25	640.0000
   42.50	160.0000
   42.75	640.0000
   43.00	1280.0000
   43.25	800.0000
   43.50	640.0000
   43.75	160.0000
   44.00	960.0000
   44.25	320.0000
   44.50	640.0000
   44.75	160.0000
   45.00	960.0000
   45.25	480.0000
   45.50	640.0000
   45.75	480.0000
   46.00	960.0000
   46.25	320.0000
   46.50	  0.0000
   46.75	480.0000
   47.00	160.0000
   47.25	320.0000
   47.50	480.0000
   47.75	160.0000
   48.00	640.0000
   48.25	320.0000
   48.50	800.0000
   48.75	640.0000
   49.00	1120.0000
   49.25	480.0000
   49.50	800.0000
   49.75	160.0000
   50.00	160.0000
   50.25	640.0000
   50.50	480.0000
   50.75	480.0000
   51.00	480.0000
   51.25	320.0000
   51.50	480.0000
   51.75	640.0000
   52.00	1280.0000
   52.25	640.0000
   52.50	480.0000
   52.75	160.0000
   53.00	320.0000
   53.25	160.0000
   53.50	160.0000
   53.75	480.0000
   54.00	640.0000
   54.25	320.0000
   54.50	640.0000
   54.75	  0.0000
   55.00	480.0000
   55.25	160.0000
   55.50	640.0000
   55.75	320.0000
   56.00	  0.0000
   56.25	  0.0000
   56.50	  0.0000
   56.75	  0.0000
   57.00	  0.0000
   57.25	  0.0000
   57.50	  0.0000
   57.75	  0.0000
   58.00	  0.0000
   58.25	  0.0000
   58.50	160.0000
   58.75	  0.0000
   59.00	  0.0000
   59.25	160.0000
   59.50	  0.0000
   59.75	  0.0000
   60.00	  0.0000
   60.25	  0.0000
   60.50	  0.0000
   60.75	  0.0000
   61.00	320.0000
   61.25	160.0000
   61.50	  0.0000
   61.75	  0.0000
   62.00	  0.0000
   62.25	  0.0000
   62.50	  0.0000
   62.75	  0.0000
   63.00	  0.0000
   63.25	160.0000
   63.50	320.0000
   63.75	  0.0000
   64.00	160.0000
   64.25	320.0000
   64.50	160.0000
   64.75	  0.0000
   65.00	160.0000
